Training Accuracy
31.5,25.581395348837212
32.5,25.581395348837212
32.0,25.581395348837212
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
31.5,25.581395348837212
34.0,26.744186046511626
33.5,26.744186046511626
33.5,25.581395348837212
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
33.0,25.581395348837212
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
35.0,27.906976744186046
33.5,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
33.5,26.744186046511626
33.5,26.744186046511626
32.5,25.581395348837212
33.5,26.744186046511626
33.5,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
31.5,25.581395348837212
34.0,26.744186046511626
34.0,26.744186046511626
34.0,26.744186046511626
34.5,26.744186046511626
34.5,26.744186046511626
35.5,27.906976744186046
36.0,27.906976744186046
36.5,30.23255813953488
35.0,30.23255813953488
36.5,30.23255813953488
36.5,30.23255813953488
36.5,30.23255813953488
36.5,30.23255813953488
36.5,29.069767441860467
36.5,29.069767441860467
55.00000000000001,55.81395348837209
54.0,55.81395348837209
54.0,55.81395348837209
67.0,73.25581395348837
68.0,72.09302325581395
67.5,72.09302325581395
68.0,72.09302325581395
68.0,73.25581395348837
68.0,69.76744186046511
68.5,73.25581395348837
68.5,73.25581395348837
68.5,73.25581395348837
68.5,73.25581395348837
68.5,73.25581395348837
68.5,73.25581395348837
69.5,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
69.5,74.4186046511628
70.0,74.4186046511628
69.5,75.5813953488372
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,75.5813953488372
66.0,68.6046511627907
69.5,74.4186046511628
68.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.0,74.4186046511628
69.0,74.4186046511628
69.0,74.4186046511628
69.0,74.4186046511628
69.0,74.4186046511628
69.0,74.4186046511628
69.0,74.4186046511628
69.0,74.4186046511628
68.5,75.5813953488372
,,Training Accuracy
68.5,75.5813953488372
68.5,75.5813953488372
68.5,75.5813953488372
68.5,75.5813953488372
69.0,75.5813953488372
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
69.0,75.5813953488372
69.0,75.5813953488372
68.5,75.5813953488372
68.5,74.4186046511628
68.5,75.5813953488372
68.5,75.5813953488372
68.5,75.5813953488372
68.5,75.5813953488372
69.5,75.5813953488372
69.5,75.5813953488372
69.5,75.5813953488372
69.5,75.5813953488372
69.5,75.5813953488372
69.5,75.5813953488372
69.5,75.5813953488372
69.5,75.5813953488372
69.5,76.74418604651163
69.5,76.74418604651163
69.5,76.74418604651163
57.49999999999999,69.76744186046511
70.5,75.5813953488372
70.0,74.4186046511628
69.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,75.5813953488372
70.0,74.4186046511628
68.5,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
69.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
68.5,74.4186046511628
70.0,74.4186046511628
70.0,74.4186046511628
69.5,74.4186046511628
70.0,76.74418604651163
71.0,76.74418604651163
70.0,76.74418604651163
70.0,76.74418604651163
70.0,76.74418604651163
70.0,76.74418604651163
70.0,76.74418604651163
69.5,73.25581395348837
70.0,76.74418604651163
70.0,76.74418604651163
69.0,75.5813953488372
70.0,76.74418604651163
70.0,76.74418604651163
70.0,76.74418604651163
70.5,76.74418604651163
71.0,76.74418604651163
71.0,76.74418604651163
71.0,76.74418604651163
71.0,76.74418604651163
71.0,77.90697674418605
71.0,77.90697674418605
71.5,77.90697674418605
73.0,76.74418604651163
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
69.5,74.4186046511628
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.0,77.90697674418605
70.0,76.74418604651163
71.5,77.90697674418605
,,Training Accuracy
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
70.5,76.74418604651163
71.5,77.90697674418605
71.5,77.90697674418605
71.0,75.5813953488372
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
71.5,77.90697674418605
73.0,76.74418604651163
72.5,76.74418604651163
73.0,76.74418604651163
73.5,76.74418604651163
73.5,76.74418604651163
73.0,76.74418604651163
73.5,76.74418604651163
73.5,76.74418604651163
73.0,77.90697674418605
73.5,76.74418604651163
73.5,76.74418604651163
73.5,76.74418604651163
73.0,76.74418604651163
73.5,76.74418604651163
71.5,76.74418604651163
73.5,76.74418604651163
