Training Accuracy
69.0,77.90697674418605
64.5,70.93023255813954
55.00000000000001,65.11627906976744
68.5,74.4186046511628
61.0,66.27906976744185
68.5,74.4186046511628
62.5,67.44186046511628
43.5,54.65116279069767
56.49999999999999,66.27906976744185
67.0,76.74418604651163
68.5,74.4186046511628
68.5,74.4186046511628
57.99999999999999,56.97674418604651
60.0,58.139534883720934
68.5,74.4186046511628
68.5,74.4186046511628
35.5,29.069767441860467
68.5,74.4186046511628
67.0,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
63.5,68.6046511627907
45.0,36.04651162790697
68.5,74.4186046511628
62.0,72.09302325581395
68.5,74.4186046511628
68.5,74.4186046511628
67.5,74.4186046511628
69.5,74.4186046511628
69.5,74.4186046511628
69.0,74.4186046511628
67.5,74.4186046511628
68.0,73.25581395348837
69.0,76.74418604651163
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
69.5,74.4186046511628
68.5,73.25581395348837
67.5,75.5813953488372
68.5,74.4186046511628
57.49999999999999,48.837209302325576
67.0,74.4186046511628
64.5,74.4186046511628
68.0,74.4186046511628
66.5,75.5813953488372
68.5,74.4186046511628
64.0,70.93023255813954
47.0,41.86046511627907
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
70.0,74.4186046511628
68.5,74.4186046511628
55.50000000000001,51.162790697674424
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,75.5813953488372
69.5,74.4186046511628
70.0,74.4186046511628
66.5,76.74418604651163
67.5,73.25581395348837
68.5,74.4186046511628
71.0,76.74418604651163
68.5,74.4186046511628
55.50000000000001,48.837209302325576
69.5,74.4186046511628
69.0,74.4186046511628
69.0,70.93023255813954
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
64.0,69.76744186046511
70.5,76.74418604651163
68.0,73.25581395348837
66.5,74.4186046511628
68.5,74.4186046511628
70.0,76.74418604651163
68.5,77.90697674418605
68.5,74.4186046511628
69.0,74.4186046511628
66.5,72.09302325581395
68.5,74.4186046511628
69.0,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
55.00000000000001,52.32558139534884
68.5,74.4186046511628
68.5,74.4186046511628
69.0,75.5813953488372
68.5,74.4186046511628
68.5,74.4186046511628
,,Training Accuracy
69.5,76.74418604651163
67.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
64.5,63.95348837209303
68.5,74.4186046511628
68.5,74.4186046511628
69.0,74.4186046511628
68.5,74.4186046511628
69.5,74.4186046511628
68.5,74.4186046511628
65.5,68.6046511627907
68.5,74.4186046511628
69.5,74.4186046511628
68.5,74.4186046511628
67.0,68.6046511627907
70.0,77.90697674418605
68.5,74.4186046511628
69.0,77.90697674418605
68.0,77.90697674418605
70.0,74.4186046511628
69.0,75.5813953488372
70.0,73.25581395348837
68.5,74.4186046511628
68.5,74.4186046511628
69.0,74.4186046511628
68.5,79.06976744186046
68.5,74.4186046511628
65.5,70.93023255813954
68.5,74.4186046511628
69.0,75.5813953488372
70.0,76.74418604651163
68.0,77.90697674418605
68.5,74.4186046511628
68.5,74.4186046511628
68.0,77.90697674418605
68.5,76.74418604651163
69.5,76.74418604651163
36.5,31.3953488372093
69.0,74.4186046511628
68.5,74.4186046511628
69.0,74.4186046511628
69.5,74.4186046511628
68.5,74.4186046511628
68.5,74.4186046511628
69.0,74.4186046511628
69.0,76.74418604651163
73.0,76.74418604651163
70.0,76.74418604651163
67.5,74.4186046511628
67.5,74.4186046511628
69.0,74.4186046511628
69.0,74.4186046511628
64.5,76.74418604651163
68.5,75.5813953488372
70.5,76.74418604651163
70.0,76.74418604651163
67.0,74.4186046511628
69.0,74.4186046511628
69.5,77.90697674418605
68.0,76.74418604651163
68.0,76.74418604651163
69.0,75.5813953488372
66.5,75.5813953488372
68.5,74.4186046511628
70.0,76.74418604651163
68.5,74.4186046511628
68.5,75.5813953488372
69.0,74.4186046511628
68.5,74.4186046511628
69.0,77.90697674418605
69.0,74.4186046511628
69.5,76.74418604651163
68.5,74.4186046511628
69.5,74.4186046511628
68.5,75.5813953488372
69.0,77.90697674418605
68.5,74.4186046511628
68.0,76.74418604651163
69.0,76.74418604651163
72.0,80.23255813953489
68.5,74.4186046511628
68.5,74.4186046511628
69.0,74.4186046511628
68.5,74.4186046511628
68.0,76.74418604651163
69.0,74.4186046511628
68.5,74.4186046511628
70.0,77.90697674418605
68.0,76.74418604651163
70.5,77.90697674418605
70.5,75.5813953488372
69.5,75.5813953488372
70.5,74.4186046511628
66.5,70.93023255813954
71.5,80.23255813953489
62.0,67.44186046511628
,,Training Accuracy
72.5,79.06976744186046
69.5,76.74418604651163
69.0,74.4186046511628
59.0,63.95348837209303
68.0,76.74418604651163
71.0,72.09302325581395
70.5,77.90697674418605
68.5,74.4186046511628
71.0,79.06976744186046
72.0,79.06976744186046
66.5,69.76744186046511
69.5,76.74418604651163
68.0,68.6046511627907
68.0,74.4186046511628
71.0,76.74418604651163
68.5,77.90697674418605
68.5,76.74418604651163
68.5,74.4186046511628
69.0,66.27906976744185
68.5,77.90697674418605
70.5,75.5813953488372
70.5,76.74418604651163
68.5,74.4186046511628
70.0,79.06976744186046
69.5,76.74418604651163
70.0,74.4186046511628
68.0,79.06976744186046
68.5,74.4186046511628
